Beginn,Ende,Kalorien (kcal),Distanz (m),Durchschnittliche Herzfrequenz (bpm),Maximale Herzfrequenz (bpm),Minimale Herzfrequenz (bpm),Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg),Radfahren – Dauer (ms),Inaktiv – Dauer (ms),Gehen – Dauer (ms),Laufen – Dauer (ms)
04:30:00.000+01:00,04:45:00.000+01:00,21.250000068648898,,,,,,,,,,,,,,,,,900000,,
04:45:00.000+01:00,05:00:00.000+01:00,21.250000068648898,,,,,,,,,,,,,,,,,900000,,
05:00:00.000+01:00,05:15:00.000+01:00,21.250000068648898,,,,,51.24762725830078,6.817230224609375,51.24833297729492,6.8173651695251465,1.3379182950657769,1.4425842761993408,1.3244833946228027,,,,,,900000,,
05:15:00.000+01:00,05:30:00.000+01:00,21.250000068648898,,,,,,,,,,,,,,,,,900000,,
05:30:00.000+01:00,05:45:00.000+01:00,21.250000068648898,,,,,,,,,,,,,,,,,900000,,
05:45:00.000+01:00,06:00:00.000+01:00,21.250000068648898,,,,,,,,,,,,,,,,,900000,,
06:00:00.000+01:00,06:15:00.000+01:00,21.250000068648898,,,,,,,,,,,,,,,,,900000,,
06:15:00.000+01:00,06:30:00.000+01:00,24.09618004717626,7.182000160217285,,,,,,,,,,,9,,,,,840000,60000,
06:30:00.000+01:00,06:45:00.000+01:00,35.35590277777778,173.16600036621094,,,,51.24751663208008,6.816373825073242,51.24751663208008,6.816373825073242,,,,217,,,,,660000,240000,
06:45:00.000+01:00,07:00:00.000+01:00,63.16508153499119,990.0704965591431,,,,51.2386360168457,6.812614917755127,51.244937896728516,6.818235397338867,1.8373435316016562,4.1981353759765625,0.677052915096283,,,,,602931,297069,,
07:00:00.000+01:00,07:15:00.000+01:00,77.03452858355811,279.94860911369324,,,,51.238929748535156,6.816184997558594,51.239707946777344,6.818042278289795,1.9111422300338745,1.9111422300338745,1.9111422300338745,,,,,791628,,,
07:15:00.000+01:00,07:30:00.000+01:00,22.97569338597341,0.7979999780654907,,,,51.23907470703125,6.817690849304199,51.23921585083008,6.817830562591553,,,,2,,,,,,60000,
07:30:00.000+01:00,07:45:00.000+01:00,18.848957729755483,,,,,51.23907470703125,6.81764030456543,51.23921203613281,6.817690849304199,,,,,,,,,516199,,
07:45:00.000+01:00,08:00:00.000+01:00,18.848957433038134,,,,,51.239017486572266,6.817530632019043,51.23907470703125,6.817690849304199,,,,,,,,,900000,,
08:00:00.000+01:00,08:15:00.000+01:00,18.848957433038134,,,,,,,,,,,,,,,,,900000,,
08:15:00.000+01:00,08:30:00.000+01:00,18.848957433038134,,,,,51.23958969116211,6.814802169799805,51.23961639404297,6.816351890563965,,,,,,,,,900000,,
08:30:00.000+01:00,08:45:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.23907470703125,6.817690849304199,,,,,,,,,900000,,
08:45:00.000+01:00,09:00:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.239139556884766,6.817745208740234,,,,,,,,,900000,,
09:00:00.000+01:00,09:15:00.000+01:00,18.848957433038134,,,,,,,,,,,,,,,,,900000,,
09:15:00.000+01:00,09:30:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.81763219833374,51.2391242980957,6.817702770233154,,,,,,,,,900000,,
09:30:00.000+01:00,09:45:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.23907470703125,6.817690849304199,,,,,,,,,900000,,
09:45:00.000+01:00,10:00:00.000+01:00,18.848957433038134,,,,,,,,,,,,,,,,,900000,,
10:00:00.000+01:00,10:15:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.8175811767578125,51.239173889160156,6.817770957946777,,,,,,,,,900000,,
10:15:00.000+01:00,10:30:00.000+01:00,18.848957433038134,,,,,51.239173889160156,6.817759037017822,51.239173889160156,6.817759037017822,,,,,,,,,900000,,
10:30:00.000+01:00,10:45:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.23907470703125,6.817690849304199,,,,,,,,,900000,,
10:45:00.000+01:00,11:00:00.000+01:00,18.848957433038134,,,,,51.23914337158203,6.81770133972168,51.239173889160156,6.817760467529297,,,,,,,,,900000,,
11:00:00.000+01:00,11:15:00.000+01:00,18.848957433038134,,,,,51.23909378051758,6.8176398277282715,51.23909378051758,6.8176398277282715,,,,,,,,,900000,,
11:15:00.000+01:00,11:30:00.000+01:00,18.848957433038134,,,,,51.2391471862793,6.8177289962768555,51.2392463684082,6.817798614501953,,,,,,,,,900000,,
11:30:00.000+01:00,11:45:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.23921203613281,6.817774295806885,,,,,,,,,900000,,
11:45:00.000+01:00,12:00:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.23938751220703,6.8179731369018555,,,,,,,,,900000,,
12:00:00.000+01:00,12:15:00.000+01:00,18.848957433038134,,,,,51.239227294921875,6.8177385330200195,51.23930358886719,6.817831039428711,,,,,,,,,900000,,
12:15:00.000+01:00,12:30:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.2394905090332,6.818012714385986,,,,,,,,,900000,,
12:30:00.000+01:00,12:45:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817214012145996,51.2394905090332,6.818012714385986,,,,,,,,,900000,,
12:45:00.000+01:00,13:00:00.000+01:00,18.848957433038134,,,,,51.23917007446289,6.817730903625488,51.23917007446289,6.817730903625488,,,,,,,,,900000,,
13:00:00.000+01:00,13:15:00.000+01:00,18.848957433038134,,,,,51.23907470703125,6.817690849304199,51.23907470703125,6.817690849304199,,,,,,,,,900000,,
13:15:00.000+01:00,13:30:00.000+01:00,18.84895776011457,,,,,51.23907470703125,6.817690849304199,51.239158630371094,6.817844390869141,,,,,,,,,752556,,
13:30:00.000+01:00,13:45:00.000+01:00,18.848959429516725,,,,,51.23907470703125,6.817690849304199,51.23920822143555,6.817783832550049,,,,,,,,,,,
13:45:00.000+01:00,14:00:00.000+01:00,18.84895927722205,,,,,51.23914337158203,6.817747116088867,51.23914337158203,6.817747116088867,,,,,,,,,439211,,
14:00:00.000+01:00,14:15:00.000+01:00,18.848959117445286,,,,,51.23907470703125,6.817690849304199,51.23926544189453,6.817983150482178,,,,,,,,,900000,,
14:15:00.000+01:00,14:30:00.000+01:00,18.848959117445286,,,,,51.23907470703125,6.817690849304199,51.23907470703125,6.817690849304199,,,,,,,,,900000,,
14:30:00.000+01:00,14:45:00.000+01:00,86.35267146884055,1202.402652978897,,,,51.24124526977539,6.817046165466309,51.24584197998047,6.819609642028809,1.4940345940874005,1.9172093868255615,0.19949999451637268,1429,,,,,19450,880550,
14:45:00.000+01:00,15:00:00.000+01:00,43.28405202674281,277.7039929628372,,,,51.24585723876953,6.817322731018066,51.247657775878906,6.819221496582031,1.3609211254598839,1.7838515043258667,0.11969999223947525,348,,,,,557030,342970,
15:00:00.000+01:00,15:15:00.000+01:00,18.848958256447236,,,,,,,,,,,,,,,,,900000,,
15:15:00.000+01:00,15:30:00.000+01:00,18.848958256447236,,,,,,,,,,,,,,,,,900000,,
15:30:00.000+01:00,15:45:00.000+01:00,18.848958178620013,,,,,51.24549865722656,6.7936110496521,51.317440032958984,6.8219146728515625,14.055261684258781,41.71101760864258,0.523632287979126,,,,,,161540,,
15:45:00.000+01:00,16:00:00.000+01:00,18.84895816159511,,,,,51.317745208740234,6.822178840637207,51.436927795410156,7.023025035858154,23.4688589645256,44.20731735229492,0.7104054689407349,,,,,,,,
16:00:00.000+01:00,16:15:00.000+01:00,18.848958338491062,,,,,51.419551849365234,7.015480995178223,51.431739807128906,7.022716045379639,7.756378218645355,13.706291198730469,0.7050231695175171,,,,,,108259,,
16:15:00.000+01:00,16:30:00.000+01:00,18.848959632201307,,,,,51.4195671081543,7.018045902252197,51.42041778564453,7.01951265335083,2.634865549756037,8.793230056762695,0.5017794966697693,,,,,,900000,,
16:30:00.000+01:00,16:45:00.000+01:00,18.848959632201307,,,,,51.41952896118164,7.018045902252197,51.419586181640625,7.020540714263916,,,,,,,,,900000,,
16:45:00.000+01:00,17:00:00.000+01:00,18.848959632201307,,,,,,,,,,,,,,,,,900000,,
17:00:00.000+01:00,17:15:00.000+01:00,18.848959632201307,,,,,,,,,,,,,,,,,900000,,
17:15:00.000+01:00,17:30:00.000+01:00,18.848959632201307,,,,,51.41952896118164,7.020540714263916,51.41952896118164,7.020540714263916,,,,,,,,,900000,,
17:30:00.000+01:00,17:45:00.000+01:00,18.848959632201307,,,,,,,,,,,,,,,,,900000,,
17:45:00.000+01:00,18:00:00.000+01:00,18.848959632201307,,,,,51.414710998535156,6.996021747589111,51.42036056518555,7.019482135772705,8.334639824210452,12.685083389282227,0.5020439028739929,,,,,,900000,,
18:00:00.000+01:00,18:15:00.000+01:00,18.848959183101968,,,,,51.38401412963867,6.989512920379639,51.41436004638672,7.025578022003174,4.790595684154069,9.538150787353516,0.5401932597160339,,,,,,77131,,
18:15:00.000+01:00,18:30:00.000+01:00,23.962947687671793,6.542298316955566,,,,51.38406753540039,7.024173259735107,51.385963439941406,7.040990352630615,1.272466947840426,2.4035069942474365,0.36557403206825256,38,,,,,257488,74354,
18:30:00.000+01:00,18:45:00.000+01:00,170.18392708195523,1743.0817558994643,88.48076923076923,104.0,75.0,51.3887825012207,7.04517936706543,51.39783477783203,7.061067581176758,1.523054775251215,6.804255485534668,0.0,1881,,,,,162000,,738000
18:45:00.000+01:00,19:00:00.000+01:00,203.4037982619685,2125.709458413981,,,,51.386329650878906,7.061098575592041,51.39244079589844,7.076327800750732,1.6990193157448428,2.0167698860168457,1.2138440608978271,2407,,,,,,,900000
19:00:00.000+01:00,19:15:00.000+01:00,203.4037982619685,2125.709458413981,,,,51.38637161254883,7.055159568786621,51.394229888916016,7.075368404388428,1.3868113402459854,1.893364667892456,0.8993642330169678,2449,,,,,,,900000
19:15:00.000+01:00,19:30:00.000+01:00,90.98682713677333,835.8081962768234,122.25,123.0,121.0,51.38401412963867,7.025601863861084,51.39744186401367,7.055141448974609,1.2591107337511336,2.15933895111084,0.0,995,,,,,,245655,269393
19:30:00.000+01:00,19:45:00.000+01:00,18.84895747261703,,,,,51.38177490234375,6.949864387512207,51.401023864746094,7.0259504318237305,10.022738581595032,14.346322059631348,0.5118028521537781,,,,,,,,
19:45:00.000+01:00,20:00:00.000+01:00,18.848957463181648,,,,,51.244998931884766,6.7933855056762695,51.39970779418945,6.950160503387451,28.3135656488293,50.39558792114258,1.8040798902511597,,,,,,20669,,
20:00:00.000+01:00,20:15:00.000+01:00,18.84895715635483,,,,,51.247467041015625,6.817431926727295,51.24770736694336,6.817546367645264,,,,65,,,,,726505,,
20:15:00.000+01:00,20:30:00.000+01:00,18.848957339780107,,,,,51.24241638183594,6.817324638366699,51.247764587402344,6.821998596191406,7.265084287193087,14.518930435180664,0.5170283317565918,32,,,,,284592,,
20:30:00.000+01:00,20:45:00.000+01:00,18.848957407083798,,,,,51.21065139770508,6.772948265075684,51.242393493652344,6.822294235229492,7.011614898387527,15.432574272155762,0.5639961361885071,,,,,,,,
20:45:00.000+01:00,21:00:00.000+01:00,18.848957407083798,,,,,51.210609436035156,6.772070407867432,51.22803497314453,6.789792537689209,4.830346843692159,13.350045204162598,0.5199577808380127,,,,,,,,
21:00:00.000+01:00,21:15:00.000+01:00,18.848957407942567,,,,,51.228057861328125,6.789815902709961,51.24768829345703,6.824129581451416,6.4261051676805705,15.049688339233398,0.5129449963569641,46,,,,,92216,,
21:15:00.000+01:00,21:30:00.000+01:00,18.84895726421253,,,,,51.247615814208984,6.816880226135254,51.247737884521484,6.817784309387207,0.8262674874729581,0.9594038128852844,0.6228316426277161,9,,,,,900000,,
21:30:00.000+01:00,21:45:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
21:45:00.000+01:00,22:00:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
22:00:00.000+01:00,22:15:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
22:15:00.000+01:00,22:30:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
22:30:00.000+01:00,22:45:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
22:45:00.000+01:00,23:00:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
23:00:00.000+01:00,23:15:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
23:15:00.000+01:00,23:30:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
23:30:00.000+01:00,23:45:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
23:45:00.000+01:00,00:00:00.000+01:00,18.84895726421253,,,,,,,,,,,,,,,,,900000,,
