Beginn,Ende,Kalorien (kcal),Distanz (m),Durchschnittliche Herzfrequenz (bpm),Maximale Herzfrequenz (bpm),Minimale Herzfrequenz (bpm),Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg),Inaktiv – Dauer (ms),Gehen – Dauer (ms)
00:00:00.000+01:00,00:15:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.11994552612305,-8.528037071228027,,,,,,,,900000,
00:15:00.000+01:00,00:30:00.000+01:00,18.84895714393474,,,,,37.1168098449707,-8.529478073120117,37.11991500854492,-8.52812385559082,,,,,,,,900000,
00:30:00.000+01:00,00:45:00.000+01:00,18.84895714393474,,,,,37.11998748779297,-8.52804183959961,37.12080001831055,-8.527204513549805,,,,,,,,900000,
00:45:00.000+01:00,01:00:00.000+01:00,18.84895714393474,,,,,37.117332458496094,-8.528998374938965,37.11992263793945,-8.528044700622559,,,,,,,,900000,
01:00:00.000+01:00,01:15:00.000+01:00,18.84895714393474,,,,,37.11970901489258,-8.528374671936035,37.11975860595703,-8.528206825256348,,,,,,,,900000,
01:15:00.000+01:00,01:30:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.119956970214844,-8.528095245361328,,,,,,,,900000,
01:30:00.000+01:00,01:45:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.12016677856445,-8.527976036071777,,,,,,,,900000,
01:45:00.000+01:00,02:00:00.000+01:00,18.84895714393474,,,,,37.11957931518555,-8.528498649597168,37.12020492553711,-8.528032302856445,,,,,,,,900000,
02:00:00.000+01:00,02:15:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.12010955810547,-8.528057098388672,,,,,,,,900000,
02:15:00.000+01:00,02:30:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.120094299316406,-8.528104782104492,,,,,,,,900000,
02:30:00.000+01:00,02:45:00.000+01:00,18.84895714393474,,,,,37.11937713623047,-8.5289888381958,37.120182037353516,-8.528470039367676,,,,,,,,900000,
02:45:00.000+01:00,03:00:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.11988067626953,-8.528207778930664,,,,,,,,900000,
03:00:00.000+01:00,03:15:00.000+01:00,18.84895714393474,,,,,37.11943435668945,-8.529065132141113,37.12107467651367,-8.528775215148926,,,,,,,,900000,
03:15:00.000+01:00,03:30:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528719902038574,37.121002197265625,-8.528335571289062,,,,,,,,900000,
03:30:00.000+01:00,03:45:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.11995315551758,-8.52823543548584,,,,,,,,900000,
03:45:00.000+01:00,04:00:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.52877140045166,37.11997604370117,-8.528237342834473,,,,,,,,900000,
04:00:00.000+01:00,04:15:00.000+01:00,18.84895714393474,,,,,37.11963653564453,-8.528362274169922,37.11963653564453,-8.528362274169922,,,,,,,,900000,
04:15:00.000+01:00,04:30:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.11988830566406,-8.528300285339355,,,,,,,,900000,
04:30:00.000+01:00,04:45:00.000+01:00,18.84895714393474,,,,,37.11777877807617,-8.529004096984863,37.11988067626953,-8.528291702270508,0.5213556885719299,0.5213556885719299,0.5213556885719299,,,,,900000,
04:45:00.000+01:00,05:00:00.000+01:00,18.84895714393474,,,,,37.119789123535156,-8.528265953063965,37.119789123535156,-8.528265953063965,,,,,,,,900000,
05:00:00.000+01:00,05:15:00.000+01:00,18.84895714393474,,,,,37.11907196044922,-8.528644561767578,37.11937713623047,-8.528470039367676,,,,,,,,900000,
05:15:00.000+01:00,05:30:00.000+01:00,18.84895714393474,,,,,37.11879348754883,-8.529122352600098,37.119956970214844,-8.52818775177002,0.508544921875,0.508544921875,0.508544921875,,,,,900000,
05:30:00.000+01:00,05:45:00.000+01:00,18.84895714393474,,,,,37.1188850402832,-8.528958320617676,37.119041442871094,-8.528462409973145,,,,,,,,900000,
05:45:00.000+01:00,06:00:00.000+01:00,18.84895714393474,,,,,37.119319915771484,-8.528789520263672,37.11978530883789,-8.528273582458496,,,,,,,,900000,
06:00:00.000+01:00,06:15:00.000+01:00,29.28327116120715,33.43841552734375,,,,37.11894226074219,-8.528743743896484,37.119606018066406,-8.52833080291748,0.36346104741096497,0.36346104741096497,0.36346104741096497,46,,,,708945,151708
