Beginn,Ende,Kalorien (kcal),Distanz (m),Durchschnittliche Herzfrequenz (bpm),Maximale Herzfrequenz (bpm),Minimale Herzfrequenz (bpm),Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg),Inaktiv – Dauer (ms),Gehen – Dauer (ms),Laufen – Dauer (ms)
00:00:00.000+02:00,00:15:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
00:15:00.000+02:00,00:30:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
00:30:00.000+02:00,00:45:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
00:45:00.000+02:00,01:00:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
01:00:00.000+02:00,01:15:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
01:15:00.000+02:00,01:30:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
01:30:00.000+02:00,01:45:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
01:45:00.000+02:00,02:00:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
02:00:00.000+02:00,02:15:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
02:15:00.000+02:00,02:30:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
02:30:00.000+02:00,02:45:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
02:45:00.000+02:00,03:00:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
03:00:00.000+02:00,03:15:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
03:15:00.000+02:00,03:30:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
03:30:00.000+02:00,03:45:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
03:45:00.000+02:00,04:00:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
04:00:00.000+02:00,04:15:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
04:15:00.000+02:00,04:30:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
04:30:00.000+02:00,04:45:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
04:45:00.000+02:00,05:00:00.000+02:00,18.84895720026532,,,,,,,,,,,,,,,,900000,,
05:00:00.000+02:00,05:15:00.000+02:00,22.975693065551674,13.565999984741211,,,,,,,,0.22609998285770416,0.22609998285770416,0.22609998285770416,17,,,,840000,60000,
05:15:00.000+02:00,05:30:00.000+02:00,18.848956425984703,,,,,,,,,,,,,,,,900000,,
05:30:00.000+02:00,05:45:00.000+02:00,99.86206526226468,844.4494080543518,,,,52.087711334228516,14.648146629333496,52.09041976928711,14.653562545776367,0.9699901300981969,2.043733596801758,0.3457999527454376,883,,,,480000,60000,360000
05:45:00.000+02:00,06:00:00.000+02:00,179.8691110610962,1707.8703083787113,,,,52.08468246459961,14.650199890136719,52.087867736816406,14.65661334991455,1.0816174128160527,2.248612642288208,0.5014429688453674,1845,,,,,,900000
06:00:00.000+02:00,06:15:00.000+02:00,175.15534687042236,1510.0329977388028,,,,52.080684661865234,14.656373023986816,52.085514068603516,14.66312026977539,0.8128676947616424,2.606926202774048,0.5006791353225708,1644,,,,,,900000
06:15:00.000+02:00,06:30:00.000+02:00,189.0032377243042,1765.6882917474722,,,,52.079986572265625,14.663009643554688,52.08241653442383,14.672142028808594,0.9539124217148907,2.0990941524505615,0.5004642605781555,1986,,,,,,900000
06:30:00.000+02:00,06:45:00.000+02:00,203.4389190673828,1859.1434633731842,,,,52.08316421508789,14.648587226867676,52.090335845947266,14.663726806640625,1.219770258517593,2.511352300643921,0.14392903447151184,1848,,,,,,900000
06:45:00.000+02:00,07:00:00.000+02:00,24.599359258776214,23.940000534057617,,,,52.09028625488281,14.648771286010742,52.09028625488281,14.648771286010742,0.39899998903274536,0.39899998903274536,0.39899998903274536,34,,,,816393,83607,
07:00:00.000+02:00,07:15:00.000+02:00,18.84895874165228,,,,,,,,,,,,,,,,900000,,
07:15:00.000+02:00,07:30:00.000+02:00,18.84895874165228,,,,,,,,,,,,,,,,900000,,
07:30:00.000+02:00,07:45:00.000+02:00,58.66707741991289,,,,,52.090084075927734,14.64871597290039,52.090293884277344,14.648786544799805,,,,965,,,,321071,578929,
07:45:00.000+02:00,08:00:00.000+02:00,20.298198642986534,,,,,52.090084075927734,14.64871597290039,52.090293884277344,14.648984909057617,,,,162,,,,728531,21071,
08:00:00.000+02:00,08:15:00.000+02:00,18.84895796179286,,,,,52.09024429321289,14.647781372070312,52.09495162963867,14.649068832397461,,,,,,,,900000,,
08:15:00.000+02:00,08:30:00.000+02:00,24.249067894411343,43.61532211303711,,,,52.16828155517578,14.626336097717285,52.16828155517578,14.626336097717285,0.6035469770431519,0.6035469770431519,0.6035469770431519,78,,,,821486,78514,
08:30:00.000+02:00,08:45:00.000+02:00,18.848957334003366,,,,,52.170719146728516,14.616896629333496,52.17232131958008,14.621952056884766,5.97635956009229,11.522353172302246,0.6163430213928223,69,,,,900000,,
08:45:00.000+02:00,09:00:00.000+02:00,34.51177897879041,50.15003967285156,,,,52.171730041503906,14.616896629333496,52.17232131958008,14.618099212646484,0.7237182372874094,0.9693978428840637,0.6723556518554688,608,,,,672273,227727,
09:00:00.000+02:00,09:15:00.000+02:00,42.98389993715681,18.173049926757812,,,,52.17198944091797,14.619062423706055,52.17198944091797,14.619062423706055,0.30288413166999817,0.30288413166999817,0.30288413166999817,510,,,,549094,350906,
09:15:00.000+02:00,09:30:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
09:30:00.000+02:00,09:45:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
09:45:00.000+02:00,10:00:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
10:00:00.000+02:00,10:15:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
10:15:00.000+02:00,10:30:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
10:30:00.000+02:00,10:45:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
10:45:00.000+02:00,11:00:00.000+02:00,18.848957205187535,,,,,,,,,,,,,,,,900000,,
11:00:00.000+02:00,11:15:00.000+02:00,18.848957205187535,,,,,,,,,,,,197,,,,900000,,
11:15:00.000+02:00,11:30:00.000+02:00,54.00290326240973,264.6485296256303,,,,52.171630859375,14.614980697631836,52.17319107055664,14.618779182434082,0.8423682730527124,1.2988919019699097,0.5177866816520691,640,,,,388885,511115,
11:30:00.000+02:00,11:45:00.000+02:00,44.947331401900385,71.18945255210404,,,,52.1730842590332,14.614246368408203,52.1732292175293,14.61484146118164,,,,406,,,,520547,379453,
11:45:00.000+02:00,12:00:00.000+02:00,43.2287508576187,346.2624387741089,,,,52.17232131958008,14.614591598510742,52.17319107055664,14.616896629333496,0.7369160200836355,1.4556803703308105,0.2888050079345703,628,,,,545534,354466,
12:00:00.000+02:00,12:15:00.000+02:00,28.281094000046167,,,,,,,,,,,,228,,,,538344,137137,
12:15:00.000+02:00,12:30:00.000+02:00,18.848957661794298,,,,,,,,,,,,,,,,900000,,
12:30:00.000+02:00,12:45:00.000+02:00,18.848957661794298,,,,,,,,,,,,,,,,900000,,
12:45:00.000+02:00,13:00:00.000+02:00,18.848957661794298,,,,,,,,,,,,,,,,900000,,
13:00:00.000+02:00,13:15:00.000+02:00,40.062100322779955,232.68416415134666,,,,52.17198944091797,14.619062423706055,52.17198944091797,14.619062423706055,,,,738,,,,591575,308425,
13:15:00.000+02:00,13:30:00.000+02:00,66.94414044774373,608.8953646572471,,,,52.16460418701172,14.621796607971191,52.16460418701172,14.621796607971191,3.4500861167907715,3.4500861167907715,3.4500861167907715,1165,,,,,699272,
13:30:00.000+02:00,13:45:00.000+02:00,32.07535366573334,,,,,,,,,,,,322,,,,11688,192303,
13:45:00.000+02:00,14:00:00.000+02:00,60.11631814813489,218.0766143798828,,,,52.17198944091797,14.619062423706055,52.17198944091797,14.619062423706055,0.3634610176086426,0.3634610176086426,0.3634610176086426,450,,,,48312,600000,
14:00:00.000+02:00,14:15:00.000+02:00,18.84895801985878,,,,,52.15188217163086,14.619120597839355,52.164794921875,14.635730743408203,10.851620518107293,13.653464317321777,0.6829451322555542,73,,,,60000,,
14:15:00.000+02:00,14:30:00.000+02:00,18.84895785942024,,,,,52.13679885864258,14.467241287231445,52.13690185546875,14.468908309936523,22.48492837685878,22.78001594543457,21.908849716186523,,,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,18.84895785942024,,,,,52.1667594909668,14.22829818725586,52.19877624511719,14.281695365905762,16.18038662862676,33.92276382446289,0.5484373569488525,,,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,18.84895785942024,,,,,52.10908889770508,14.183341979980469,52.196083068847656,14.2279052734375,17.694344906688734,35.65467071533203,0.5015436410903931,,,,,,,
15:00:00.000+02:00,15:15:00.000+02:00,18.84895785942024,,,,,52.05291748046875,13.968679428100586,52.058616638183594,14.110759735107422,,,,,,,,,,
15:15:00.000+02:00,15:30:00.000+02:00,18.84895785942024,,,,,52.072471618652344,13.894048690795898,52.072471618652344,13.894048690795898,,,,,,,,,,
15:30:00.000+02:00,15:45:00.000+02:00,18.84895785942024,,,,,52.106685638427734,13.58057689666748,52.25983810424805,13.699867248535156,37.732486724853516,37.732486724853516,37.732486724853516,,,,,,,
15:45:00.000+02:00,16:00:00.000+02:00,18.84895785942024,,,,,,,,,,,,,,,,,,
16:00:00.000+02:00,16:15:00.000+02:00,18.84895785942024,,,,,52.34911346435547,13.265993118286133,52.37918472290039,13.330471992492676,16.03160318909097,30.999053955078125,8.812520980834961,,,,,,,
16:15:00.000+02:00,16:30:00.000+02:00,18.84895785942024,,,,,52.312992095947266,13.055401802062988,52.314205169677734,13.094538688659668,1.795049489523943,3.3100037574768066,0.5845824480056763,,,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,18.848957773467085,,,,,52.30516815185547,13.042115211486816,52.31436538696289,13.05016040802002,4.381941271582522,6.011126518249512,0.6201430559158325,,,,,577889,,
16:45:00.000+02:00,17:00:00.000+02:00,18.84895717292212,,,,,52.29719924926758,12.901969909667969,52.303863525390625,13.034621238708496,14.507383166702652,31.888917922973633,0.5172524452209473,,,,,253553,,
17:00:00.000+02:00,17:15:00.000+02:00,18.84895695616445,,,,,52.2898063659668,12.458688735961914,52.33742904663086,12.687836647033691,39.510009765625,41.31209182739258,37.70792770385742,,,,,,,
17:15:00.000+02:00,17:30:00.000+02:00,18.84895695616445,,,,,52.23471450805664,12.072829246520996,52.24999237060547,12.280744552612305,39.028319191564854,49.2480583190918,29.64764976501465,,,,,,,
17:30:00.000+02:00,17:45:00.000+02:00,18.84895751507768,,,,,52.180274963378906,11.596416473388672,52.229278564453125,11.863295555114746,45.6491584777832,48.71735382080078,42.580963134765625,,,,,614251,,
17:45:00.000+02:00,18:00:00.000+02:00,18.8489577750836,,,,,52.20130157470703,11.215412139892578,52.20130157470703,11.215412139892578,48.223873138427734,48.223873138427734,48.223873138427734,,,,,900000,,
18:00:00.000+02:00,18:15:00.000+02:00,18.848956826316332,,,,,52.311187744140625,10.754109382629395,52.311187744140625,10.754109382629395,46.6466064453125,46.6466064453125,46.6466064453125,,,,,136241,,
18:15:00.000+02:00,18:30:00.000+02:00,18.848956657073153,,,,,52.31794738769531,10.35955810546875,52.340545654296875,10.502561569213867,27.80548239779804,30.60503387451172,26.68021011352539,,,,,,,
18:30:00.000+02:00,18:45:00.000+02:00,18.848956657073153,,,,,52.33783721923828,10.158889770507812,52.36034393310547,10.232233047485352,44.3872127532959,50.67850112915039,38.095924377441406,,,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,18.848956657073153,,,,,,,,,,,,,,,,,,
19:00:00.000+02:00,19:15:00.000+02:00,18.84895735707262,,,,,52.427371978759766,9.665359497070312,52.42754364013672,9.665801048278809,6.4437644481658936,6.495974063873291,6.391554832458496,,,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,18.84895789791722,,,,,52.31792068481445,9.384319305419922,52.35279083251953,9.426746368408203,30.54426383972168,32.5753173828125,28.51321029663086,,,,,,,
19:30:00.000+02:00,19:45:00.000+02:00,18.84895789791722,,,,,52.21642303466797,9.099601745605469,52.221473693847656,9.187539100646973,27.929702758789062,28.600339889526367,27.259065628051758,,,,,,,
19:45:00.000+02:00,20:00:00.000+02:00,18.84895789791722,,,,,52.210235595703125,8.873865127563477,52.21062469482422,8.874481201171875,7.453148126602173,8.164105415344238,6.742190837860107,,,,,,,
20:00:00.000+02:00,20:15:00.000+02:00,18.848958294973293,,,,,,,,,,,,96,,,,,,
20:15:00.000+02:00,20:30:00.000+02:00,18.848958055945907,,,,,52.1661262512207,8.813746452331543,52.210166931152344,8.87244987487793,34.46076202874878,38.55587387084961,7.919333457946777,101,,,,60000,,
20:30:00.000+02:00,20:45:00.000+02:00,18.84895756483548,,,,,51.9132080078125,8.512103080749512,52.013126373291016,8.630691528320312,40.5018196105957,43.69196701049805,37.31167221069336,,,,,,,
20:45:00.000+02:00,21:00:00.000+02:00,18.84895756483548,,,,,,,,,,,,,,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,18.84895756483548,,,,,51.617469787597656,7.787301540374756,51.617469787597656,7.787301540374756,,,,,,,,,,
