Beginn,Ende,Kalorien (kcal),Distanz (m),Durchschnittliche Herzfrequenz (bpm),Maximale Herzfrequenz (bpm),Minimale Herzfrequenz (bpm),Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg),Inaktiv – Dauer (ms),Gehen – Dauer (ms),Laufen – Dauer (ms)
00:00:00.000+02:00,00:15:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
00:15:00.000+02:00,00:30:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
00:30:00.000+02:00,00:45:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
00:45:00.000+02:00,01:00:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
01:00:00.000+02:00,01:15:00.000+02:00,18.84895664430213,,,,,51.247127532958984,6.817298412322998,51.24760818481445,6.817564487457275,4.474219560623169,5.8516526222229,3.0967864990234375,,,,,900000,,
01:15:00.000+02:00,01:30:00.000+02:00,18.84895664430213,,,,,51.24761199951172,6.816887378692627,51.24862289428711,6.817296028137207,,,,,,,,900000,,
01:30:00.000+02:00,01:45:00.000+02:00,18.84895664430213,,,,,51.24760818481445,6.817310810089111,51.24760818481445,6.817310810089111,1.1397381084624125,1.1397384405136108,1.1395225524902344,,,,,900000,,
01:45:00.000+02:00,02:00:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
02:00:00.000+02:00,02:15:00.000+02:00,18.84895664430213,,,,,51.24760437011719,6.817296028137207,51.24760437011719,6.817296028137207,,,,,,,,900000,,
02:15:00.000+02:00,02:30:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
02:30:00.000+02:00,02:45:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
02:45:00.000+02:00,03:00:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
03:00:00.000+02:00,03:15:00.000+02:00,18.84895664430213,,,,,,,,,,,,,,,,900000,,
